-0.280,-1.291,1.678,25.024,69.275,14.343
-0.344,-1.192,1.531,-7.141,96.436,21.729
-0.417,-0.797,1.018,-17.029,112.732,23.499
-0.424,-0.558,0.651,-19.470,131.287,27.344
-0.397,-0.347,0.159,3.601,172.302,40.283
-0.229,-0.148,-0.876,27.771,196.777,35.339
-0.058,-0.250,-1.283,74.402,220.093,-30.212
0.338,-0.557,-1.800,91.125,209.778,-71.533
0.499,-0.777,-1.893,127.502,166.504,-81.177
0.695,-1.327,-1.677,130.066,132.935,-65.613
0.705,-1.471,-1.467,110.840,92.163,-52.979
0.622,-1.377,-0.983,44.312,14.709,-25.940
0.514,-1.196,-0.747,16.724,-18.250,-6.592
0.362,-1.007,-0.530,-2.014,-68.665,32.898
0.063,-0.802,-0.126,4.028,-79.346,44.983
-0.034,-0.799,0.022,15.259,-70.496,42.786
-0.087,-0.842,0.162,13.306,-57.190,29.358
0.276,-1.202,0.930,18.555,13.306,-16.479
0.309,-1.292,1.223,44.800,25.574,-23.987
0.317,-1.418,1.887,58.838,28.687,-15.076
0.217,-1.395,2.107,63.721,19.958,34.546
-0.280,-1.098,2.034,52.612,13.550,65.491
-0.573,-0.874,1.699,37.231,16.052,90.088
-0.775,-0.619,1.083,-0.610,67.810,76.050
-0.591,-0.130,-1.016,-13.367,120.666,25.208
-0.171,0.018,-1.991,45.593,232.605,-110.291
0.848,-0.574,-2.546,116.760,245.056,-131.226
1.197,-1.146,-2.432,155.334,155.090,-73.547
1.227,-1.543,-1.995,113.464,79.712,-39.917
0.953,-1.386,-1.619,23.499,-54.626,17.944
0.134,-0.883,-0.769,-0.122,-98.999,41.748
-0.238,-0.714,-0.357,-5.249,-123.657,60.852
-0.530,-0.632,0.005,15.076,-122.131,82.458
-0.824,-0.715,0.299,25.879,-102.600,83.008
-0.792,-0.823,0.264,27.100,-40.466,51.331
-0.480,-0.911,0.125,18.738,-9.766,26.672
0.066,-1.129,1.315,29.114,22.034,-0.549
0.031,-1.221,1.641,52.307,48.828,2.502
-0.064,-1.281,2.022,55.908,65.491,-0.793
-0.157,-1.200,1.977,46.997,90.210,23.254
-0.416,-0.930,1.511,37.903,99.609,45.959
-0.516,-0.772,1.083,25.269,108.459,61.096
-0.536,-0.578,0.520,-8.606,138.977,44.250
-0.295,-0.246,-0.916,-16.602,160.583,14.771
-0.055,-0.234,-1.587,22.705,195.862,-52.551
0.528,-0.603,-2.113,67.688,198.730,-65.857
0.753,-0.925,-2.045,126.587,145.691,-36.499
0.923,-1.361,-1.684,116.577,98.633,-16.602
0.875,-1.361,-1.406,56.885,5.066,8.545
0.532,-1.100,-0.732,30.212,-32.104,20.325
0.260,-0.960,-0.425,14.587,-60.791,33.508
-0.001,-0.875,-0.181,11.658,-78.735,51.941
-0.286,-0.819,0.100,14.709,-68.237,49.011
-0.291,-0.820,0.155,17.334,-32.227,27.710
-0.162,-0.873,0.154,15.564,-15.137,15.442
