0.309,-2.270,0.692,-114.380,-29.053,-13.489
0.475,-2.961,0.966,-528.625,-116.394,-69.641
0.366,-3.144,-0.141,-851.623,-163.025,-93.750
0.190,-2.538,-1.117,-1186.218,-205.505,-82.458
-0.234,-0.533,-1.371,-1081.360,-185.486,-38.879
-0.526,0.548,-0.846,-563.354,-55.481,77.332
-0.660,1.245,0.318,-260.925,40.649,98.145
-0.418,0.723,0.641,-19.226,126.526,77.576
-0.053,0.175,0.756,148.193,187.500,-3.296
0.357,-0.345,0.731,128.662,160.583,-4.456
0.340,-0.425,0.718,72.815,75.623,34.790
0.140,-0.533,0.715,56.824,34.546,33.325
0.055,-0.562,0.733,32.166,-20.325,-23.132
0.026,-0.496,0.717,22.888,-29.968,-43.274
0.007,-0.487,0.694,35.278,-18.738,-23.987
-0.020,-0.563,0.719,51.758,-5.127,-5.371
0.000,-0.612,0.746,66.895,6.348,7.874
0.034,-0.643,0.759,88.806,18.555,27.466
0.090,-0.691,0.748,100.098,22.766,38.330
0.101,-2.284,0.780,-176.636,17.029,-37.415
0.193,-2.883,1.056,-613.708,-16.479,-148.743
0.318,-2.917,-0.022,-917.236,-58.899,-214.478
0.321,-2.288,-1.039,-1172.302,-114.563,-188.721
-0.010,-0.445,-1.588,-1002.747,-94.299,-75.623
-0.278,0.215,-0.795,-724.426,-40.100,61.340
-0.402,0.364,0.444,-278.259,75.073,183.166
-0.211,0.289,0.614,-150.269,106.689,127.014
0.034,0.210,0.629,-3.296,111.511,-12.756
0.383,-0.061,0.542,41.870,102.051,-27.466
0.463,-0.229,0.557,97.839,86.792,24.536
0.386,-0.602,0.711,105.347,67.932,49.316
0.279,-0.701,0.780,74.829,4.761,31.616
0.144,-0.598,0.745,54.016,-24.902,6.653
0.092,-0.522,0.687,47.974,-42.542,-8.118
0.070,-0.457,0.634,85.754,-36.194,3.662
0.084,-0.442,0.576,122.864,-23.254,21.912
0.093,-0.511,0.564,199.951,1.343,56.274
0.105,-0.657,0.487,230.164,10.620,64.331
0.200,-2.183,0.864,-168.823,0.549,-21.118
0.265,-2.783,1.110,-582.642,-61.707,-140.320
0.434,-2.937,0.038,-853.332,-112.732,-231.506
0.511,-2.232,-0.912,-1087.646,-169.067,-282.837
0.258,-0.483,-1.293,-967.346,-144.653,-173.828
-0.113,0.107,-0.882,-492.981,4.089,168.884
-0.448,0.410,0.294,-239.136,79.163,250.488
-0.363,0.187,0.666,-58.594,124.084,221.497
-0.155,0.022,0.744,53.223,124.878,0.366
0.325,-0.084,0.532,72.388,109.253,-62.134
0.474,-0.234,0.505,134.094,98.877,-6.226
0.466,-0.676,0.644,146.179,89.478,45.105
0.356,-0.812,0.716,134.583,65.674,67.505
0.269,-0.820,0.741,82.031,-5.737,22.705
0.166,-0.647,0.639,68.176,-36.072,-6.287
0.139,-0.557,0.557,99.182,-49.683,-10.681
0.143,-0.485,0.428,138.794,-36.072,9.705
0.155,-0.534,0.368,232.239,-1.465,53.894
0.175,-0.693,0.219,278.076,11.780,64.758
0.346,-1.917,0.602,-144.165,-1.953,-5.554
0.403,-2.350,0.911,-459.717,-37.292,-31.128
0.281,-2.637,0.463,-694.885,-74.402,-67.017
0.166,-2.288,-0.263,-1007.873,-125.427,-107.849
0.163,-1.239,-1.175,-977.295,-131.714,-78.186
0.111,-0.552,-1.106,-602.966,-68.420,65.186
-0.097,0.236,-0.115,-366.455,1.648,141.541
-0.117,0.136,0.359,-175.659,64.880,177.368
-0.026,-0.081,0.618,-23.254,101.257,74.890
0.408,-0.229,0.625,-25.879,76.111,-2.380
0.556,-0.232,0.547,-29.663,19.104,-28.809
0.547,-0.383,0.519,-8.911,12.695,4.883
0.466,-0.481,0.580,40.466,4.944,38.513
0.294,-0.579,0.725,52.002,-11.780,26.306
0.245,-0.539,0.715,63.354,-47.180,-0.549
0.213,-0.368,0.563,90.515,-52.368,3.906
0.201,-0.342,0.489,136.780,-47.180,19.165
0.178,-0.393,0.416,247.681,-20.508,54.077
0.117,-0.600,0.293,299.805,0.305,62.927
0.522,-2.807,1.002,-514.893,7.141,-188.782
0.680,-2.766,0.599,-963.135,-73.792,-216.309
0.340,-1.852,-0.991,-1069.336,-81.238,-126.404
-0.043,-1.292,-1.465,-815.124,8.301,183.777
-0.404,-0.260,-0.622,-542.725,70.984,292.175
-0.261,0.095,0.096,-159.363,97.229,237.610
0.085,0.221,0.591,-86.914,74.646,132.141
0.221,0.160,0.497,-46.875,58.594,38.574
0.374,0.113,0.388,41.260,70.618,-21.179
0.602,-0.162,0.402,89.294,80.200,-0.305
0.593,-0.401,0.492,122.437,53.650,26.123
0.409,-0.667,0.649,104.858,21.484,10.132
0.312,-0.658,0.673,80.811,-9.216,-13.062
0.184,-0.603,0.643,62.134,-35.461,-33.813
0.159,-0.595,0.629,70.496,-30.579,-30.823
0.147,-0.603,0.611,100.769,-6.653,-18.799
0.170,-0.624,0.539,121.521,6.836,-13.611
0.206,-0.631,0.490,175.476,29.724,-3.052
0.259,-0.651,0.353,207.947,35.889,1.770
0.637,-2.416,0.743,-83.313,-3.052,-20.447
0.784,-3.208,1.108,-564.941,-90.332,-62.073
0.392,-3.641,0.088,-945.679,-136.719,-106.079
0.233,-3.031,-1.228,-1368.103,-191.711,-156.982
0.113,-0.777,-2.039,-1230.042,-204.041,-121.887
-0.208,0.265,-1.404,-640.137,-89.294,88.623
-0.647,1.106,0.015,-327.393,19.226,171.143
-0.550,0.676,0.470,-66.895,118.713,171.936
-0.193,0.152,0.675,141.235,185.120,7.385
0.594,-0.365,0.665,130.981,149.109,-40.710
0.681,-0.452,0.586,74.158,57.556,9.766
0.395,-0.650,0.546,58.899,33.081,39.734
0.279,-0.699,0.617,35.645,-3.662,13.184
0.172,-0.635,0.704,23.560,-27.588,-16.846
0.127,-0.579,0.700,15.808,-45.105,-36.133
0.094,-0.550,0.689,22.339,-35.645,-30.212
0.085,-0.557,0.676,35.645,-18.188,-16.113
0.104,-0.563,0.662,77.332,11.597,6.714
0.175,-0.580,0.635,102.051,21.484,16.724
0.527,-1.992,0.501,-87.036,-2.014,-3.052
0.727,-2.575,0.881,-428.711,-67.810,-1.160
0.528,-3.200,0.492,-722.961,-111.755,5.371
0.093,-2.885,-0.546,-1153.137,-135.864,45.715
-0.177,-1.101,-1.812,-1100.037,-144.958,59.082
-0.140,0.004,-1.382,-877.808,-160.645,51.270
-0.426,0.812,-0.126,-298.340,-91.797,5.615
-0.391,0.534,0.211,-77.942,7.446,-6.958
-0.061,0.098,0.417,132.874,157.898,1.465
0.594,-0.602,0.662,136.841,150.269,12.085
0.637,-0.697,0.648,40.955,48.889,-1.343
0.458,-0.615,0.449,0.000,5.432,-18.860
0.356,-0.598,0.420,-6.287,-30.396,-35.034
0.219,-0.676,0.536,8.057,-34.546,-36.987
0.174,-0.699,0.584,16.785,-36.499,-40.283
0.128,-0.680,0.589,20.752,-28.809,-37.415
0.122,-0.684,0.579,27.710,-17.212,-24.841
0.123,-0.703,0.578,54.993,9.399,5.493
0.140,-0.746,0.596,69.702,19.348,15.076
0.438,-2.699,0.843,-294.312,4.211,-6.348
0.450,-3.193,0.919,-806.763,-44.800,-29.358
0.070,-3.090,-0.588,-1081.604,-68.909,-41.260
-0.068,-2.494,-1.578,-1224.060,-87.769,-6.775
0.007,-0.723,-1.779,-1044.678,-111.816,29.541
-0.037,0.152,-1.065,-497.192,-64.941,91.125
-0.274,0.636,0.104,-263.489,12.817,112.305
-0.207,0.380,0.339,-79.834,92.468,109.924
0.045,0.093,0.481,106.384,166.138,39.856
0.608,-0.302,0.552,119.446,142.639,7.935
0.701,-0.388,0.518,86.365,48.462,-0.671
0.481,-0.546,0.449,74.402,17.029,10.254
0.370,-0.591,0.506,76.599,0.671,17.212
0.235,-0.619,0.617,81.482,-5.554,12.085
0.183,-0.587,0.626,87.097,-13.916,3.418
0.148,-0.544,0.598,104.858,-22.827,-5.554
0.130,-0.516,0.469,125.488,-18.311,1.404
0.149,-0.540,0.412,193.359,10.437,29.602
0.235,-0.612,0.279,234.741,25.208,43.030
0.410,-2.119,0.651,-123.657,8.240,-27.405
0.448,-2.474,0.815,-492.737,-27.893,-79.041
0.268,-2.506,0.200,-719.543,-43.152,-103.455
0.163,-2.185,-0.449,-952.454,-63.110,-100.403
0.269,-0.765,-1.279,-881.531,-82.336,-68.237
0.202,-0.069,-1.013,-469.360,-58.655,71.106
-0.152,0.167,-0.134,-239.563,-5.798,130.493
-0.157,-0.094,0.241,54.504,92.102,79.041
0.293,-0.511,0.583,81.848,101.562,9.705
0.519,-0.586,0.590,65.186,79.346,-39.246
0.595,-0.605,0.516,11.658,17.273,-41.931
0.497,-0.600,0.392,6.775,9.338,-18.921
0.422,-0.646,0.423,26.611,7.812,12.634
0.236,-0.766,0.548,32.104,-2.625,7.446
0.158,-0.773,0.582,25.635,-24.414,-24.658
0.113,-0.732,0.558,22.827,-23.315,-31.921
0.135,-0.724,0.528,27.039,-14.160,-27.283
0.159,-0.746,0.512,51.697,10.559,0.610
0.201,-0.822,0.508,63.660,20.752,13.306
0.437,-2.107,0.443,-207.703,13.428,-10.437
0.457,-2.507,0.621,-560.669,-8.667,-18.799
0.232,-2.673,0.080,-786.438,-29.236,-33.875
0.008,-2.370,-0.641,-1047.729,-55.115,-52.429
-0.021,-1.248,-1.520,-985.840,-64.331,-48.340
0.141,-0.646,-1.232,-823.975,-83.069,-48.523
0.182,-0.211,-0.732,-459.106,-82.581,-43.335
0.028,0.119,-0.108,-301.819,-40.283,-13.428
0.017,0.129,0.035,1.953,74.829,68.787
0.277,-0.181,0.363,106.018,114.136,89.294
0.431,-0.425,0.441,160.217,96.741,67.322
0.503,-0.752,0.464,141.357,59.387,39.856
0.470,-0.775,0.460,85.449,8.911,3.662
0.348,-0.759,0.501,69.763,-0.610,4.456
0.261,-0.787,0.540,63.049,-5.676,11.169
0.177,-0.814,0.561,51.941,-13.672,8.850
0.102,-0.783,0.525,47.913,-16.418,-1.465
0.105,-0.761,0.502,53.955,-12.146,-11.902
0.147,-0.745,0.433,64.026,-4.578,-6.042
